1) predicted: 3, label: 2
7800) predicted: 0, label: 3
7803) predicted: 0, label: 8
7807) predicted: 7, label: 9
7808) predicted: 8, label: 5
7809) predicted: 8, label: 5
7813) predicted: 7, label: 9
7814) predicted: 0, label: 8
7815) predicted: 0, label: 2
7818) predicted: 9, label: 4
7819) predicted: 8, label: 5
7821) predicted: 0, label: 3
7823) predicted: 3, label: 8
7826) predicted: 8, label: 5
7827) predicted: 7, label: 9
7828) predicted: 7, label: 9
7829) predicted: 0, label: 3
7831) predicted: 0, label: 3
7833) predicted: 9, label: 4
7834) predicted: 7, label: 4
7836) predicted: 9, label: 4
7837) predicted: 1, label: 9
7840) predicted: 0, label: 2
7842) predicted: 8, label: 5
7844) predicted: 3, label: 7
7845) predicted: 0, label: 8
7848) predicted: 0, label: 2
7850) predicted: 8, label: 5
7851) predicted: 0, label: 6
7854) predicted: 8, label: 9
7857) predicted: 0, label: 2
7858) predicted: 0, label: 3
7859) predicted: 8, label: 5
7860) predicted: 0, label: 6
7861) predicted: 3, label: 7
7862) predicted: 0, label: 8
7863) predicted: 1, label: 9
7867) predicted: 3, label: 9
7870) predicted: 3, label: 5
7874) predicted: 8, label: 9
7875) predicted: 0, label: 3
7876) predicted: 0, label: 2
7883) predicted: 8, label: 4
7884) predicted: 4, label: 9
7886) predicted: 9, label: 2
7888) predicted: 8, label: 5
7891) predicted: 0, label: 6
7892) predicted: 7, label: 9
7894) predicted: 3, label: 2
7895) predicted: 8, label: 9
7902) predicted: 8, label: 7
7904) predicted: 0, label: 6
7905) predicted: 0, label: 3
7908) predicted: 3, label: 7
7909) predicted: 0, label: 2
7910) predicted: 0, label: 4
7915) predicted: 8, label: 7
7917) predicted: 0, label: 2
7918) predicted: 6, label: 5
7922) predicted: 0, label: 2
7925) predicted: 0, label: 6
7927) predicted: 1, label: 7
7929) predicted: 0, label: 6
7930) predicted: 3, label: 2
7931) predicted: 7, label: 9
7935) predicted: 3, label: 2
7937) predicted: 9, label: 4
7938) predicted: 8, label: 5
7940) predicted: 3, label: 7
7942) predicted: 7, label: 9
7945) predicted: 0, label: 2
7947) predicted: 9, label: 4
7948) predicted: 8, label: 5
7950) predicted: 3, label: 7
7952) predicted: 3, label: 9
7955) predicted: 0, label: 2
7957) predicted: 8, label: 4
7958) predicted: 8, label: 5
7962) predicted: 7, label: 9
7965) predicted: 3, label: 5
7972) predicted: 9, label: 4
7974) predicted: 8, label: 5
7977) predicted: 3, label: 2
7978) predicted: 3, label: 7
7982) predicted: 7, label: 4
7984) predicted: 8, label: 4
7986) predicted: 8, label: 2
7988) predicted: 8, label: 5
7991) predicted: 8, label: 9
7992) predicted: 3, label: 2
7994) predicted: 0, label: 2
7996) predicted: 6, label: 5
7997) predicted: 8, label: 5
7998) predicted: 3, label: 7
7999) predicted: 0, label: 8
8000) predicted: 0, label: 4
8001) predicted: 7, label: 9
8002) predicted: 7, label: 9
8003) predicted: 1, label: 7
8006) predicted: 7, label: 9
8008) predicted: 0, label: 7
8010) predicted: 0, label: 3
8011) predicted: 8, label: 4
8015) predicted: 0, label: 8
8017) predicted: 7, label: 9
8019) predicted: 3, label: 2
8025) predicted: 6, label: 2
8026) predicted: 0, label: 3
8030) predicted: 3, label: 7
8031) predicted: 3, label: 2
8033) predicted: 9, label: 4
8034) predicted: 8, label: 5
8035) predicted: 8, label: 5
8036) predicted: 6, label: 2
8037) predicted: 0, label: 8
8038) predicted: 8, label: 5
8039) predicted: 8, label: 4
8044) predicted: 1, label: 9
8047) predicted: 8, label: 2
8049) predicted: 0, label: 5
8050) predicted: 0, label: 3
8051) predicted: 9, label: 4
8052) predicted: 3, label: 7
8059) predicted: 1, label: 2
8061) predicted: 3, label: 4
8062) predicted: 1, label: 5
8063) predicted: 1, label: 6
8064) predicted: 1, label: 7
8066) predicted: 1, label: 9
8069) predicted: 1, label: 2
8071) predicted: 9, label: 4
8072) predicted: 3, label: 5
8076) predicted: 1, label: 9
8079) predicted: 1, label: 2
8081) predicted: 3, label: 4
8082) predicted: 8, label: 5
8084) predicted: 7, label: 9
8089) predicted: 8, label: 5
8091) predicted: 3, label: 2
8092) predicted: 1, label: 4
8093) predicted: 1, label: 9
8094) predicted: 1, label: 2
8095) predicted: 1, label: 4
8096) predicted: 8, label: 6
8097) predicted: 0, label: 8
8102) predicted: 1, label: 2
8103) predicted: 1, label: 6
8104) predicted: 1, label: 6
8106) predicted: 1, label: 7
8107) predicted: 8, label: 4
8108) predicted: 3, label: 2
8109) predicted: 1, label: 9
8110) predicted: 1, label: 7
8112) predicted: 3, label: 2
8116) predicted: 0, label: 6
8119) predicted: 3, label: 2
8121) predicted: 8, label: 4
8122) predicted: 8, label: 5
8123) predicted: 0, label: 6
8129) predicted: 3, label: 2
8131) predicted: 8, label: 4
8132) predicted: 8, label: 5
8136) predicted: 7, label: 9
8139) predicted: 3, label: 2
8141) predicted: 8, label: 4
8142) predicted: 6, label: 5
8143) predicted: 0, label: 6
8146) predicted: 7, label: 9
8149) predicted: 8, label: 5
8150) predicted: 7, label: 9
8153) predicted: 8, label: 2
8155) predicted: 8, label: 4
8158) predicted: 8, label: 5
8160) predicted: 6, label: 5
8161) predicted: 8, label: 2
8165) predicted: 3, label: 2
8168) predicted: 3, label: 2
8169) predicted: 0, label: 6
8170) predicted: 6, label: 5
8174) predicted: 8, label: 2
8176) predicted: 8, label: 4
8177) predicted: 0, label: 6
8178) predicted: 0, label: 4
8180) predicted: 8, label: 5
8181) predicted: 8, label: 9
8182) predicted: 0, label: 9
8184) predicted: 8, label: 9
8185) predicted: 3, label: 5
8186) predicted: 8, label: 3
8188) predicted: 3, label: 7
8189) predicted: 0, label: 4
8192) predicted: 8, label: 5
8193) predicted: 6, label: 4
8196) predicted: 0, label: 6
8197) predicted: 0, label: 6
8198) predicted: 9, label: 2
8200) predicted: 0, label: 6
8201) predicted: 0, label: 3
8203) predicted: 3, label: 7
8204) predicted: 0, label: 4
8205) predicted: 9, label: 4
8206) predicted: 0, label: 3
8207) predicted: 8, label: 9
8208) predicted: 0, label: 2
8210) predicted: 8, label: 9
8213) predicted: 0, label: 9
8214) predicted: 8, label: 5
8220) predicted: 8, label: 4
8222) predicted: 8, label: 4
8224) predicted: 8, label: 5
8225) predicted: 0, label: 2
8226) predicted: 0, label: 3
8227) predicted: 8, label: 9
8230) predicted: 8, label: 9
8232) predicted: 8, label: 5
8238) predicted: 0, label: 2
8241) predicted: 1, label: 8
8245) predicted: 0, label: 2
8247) predicted: 8, label: 4
8249) predicted: 0, label: 8
8250) predicted: 8, label: 9
8253) predicted: 0, label: 2
8255) predicted: 8, label: 4
8256) predicted: 0, label: 6
8259) predicted: 3, label: 9
8262) predicted: 3, label: 2
8264) predicted: 8, label: 4
8265) predicted: 3, label: 7
8267) predicted: 4, label: 9
8269) predicted: 8, label: 4
8270) predicted: 6, label: 5
8274) predicted: 4, label: 9
8275) predicted: 6, label: 5
8276) predicted: 0, label: 4
8280) predicted: 0, label: 4
8284) predicted: 3, label: 7
8288) predicted: 8, label: 9
8292) predicted: 0, label: 2
8295) predicted: 0, label: 2
8298) predicted: 8, label: 9
8299) predicted: 6, label: 5
8302) predicted: 3, label: 7
8304) predicted: 0, label: 7
8309) predicted: 8, label: 4
8310) predicted: 3, label: 2
8311) predicted: 0, label: 6
8312) predicted: 8, label: 4
8314) predicted: 6, label: 4
8315) predicted: 0, label: 2
8316) predicted: 3, label: 7
8317) predicted: 8, label: 4
8318) predicted: 0, label: 2
8319) predicted: 8, label: 9
8320) predicted: 3, label: 2
8321) predicted: 3, label: 7
8322) predicted: 4, label: 9
8323) predicted: 0, label: 2
8326) predicted: 0, label: 6
8327) predicted: 1, label: 5
8329) predicted: 0, label: 4
8331) predicted: 8, label: 5
8332) predicted: 3, label: 9
8333) predicted: 0, label: 6
8334) predicted: 8, label: 9
8336) predicted: 0, label: 6
8341) predicted: 0, label: 6
8345) predicted: 3, label: 2
8347) predicted: 7, label: 4
8348) predicted: 8, label: 5
8353) predicted: 9, label: 2
8361) predicted: 8, label: 2
8362) predicted: 0, label: 3
8365) predicted: 0, label: 2
8366) predicted: 3, label: 5
8369) predicted: 9, label: 4
8371) predicted: 7, label: 9
8372) predicted: 4, label: 9
8374) predicted: 4, label: 9
8378) predicted: 7, label: 4
8379) predicted: 8, label: 3
8381) predicted: 8, label: 2
8383) predicted: 4, label: 9
8386) predicted: 8, label: 5
8387) predicted: 0, label: 7
8392) predicted: 3, label: 4
8393) predicted: 0, label: 3
8394) predicted: 0, label: 2
8397) predicted: 0, label: 3
8404) predicted: 3, label: 9
8407) predicted: 0, label: 3
8408) predicted: 6, label: 8
8409) predicted: 0, label: 2
8411) predicted: 0, label: 3
8412) predicted: 8, label: 5
8415) predicted: 8, label: 5
8416) predicted: 9, label: 4
8422) predicted: 8, label: 9
8424) predicted: 0, label: 2
8426) predicted: 0, label: 9
8428) predicted: 3, label: 7
8431) predicted: 4, label: 9
8433) predicted: 0, label: 6
8436) predicted: 7, label: 9
8438) predicted: 8, label: 2
8442) predicted: 9, label: 4
8444) predicted: 6, label: 5
8445) predicted: 8, label: 5
8447) predicted: 3, label: 5
8450) predicted: 9, label: 2
8452) predicted: 9, label: 4
8453) predicted: 8, label: 5
8456) predicted: 0, label: 8
8457) predicted: 3, label: 9
8460) predicted: 0, label: 2
8462) predicted: 9, label: 4
8463) predicted: 3, label: 5
8464) predicted: 0, label: 6
8465) predicted: 3, label: 7
8466) predicted: 0, label: 8
8467) predicted: 3, label: 9
8470) predicted: 3, label: 2
8472) predicted: 9, label: 4
8473) predicted: 3, label: 5
8476) predicted: 0, label: 8
8482) predicted: 9, label: 2
8483) predicted: 8, label: 3
8484) predicted: 9, label: 4
8486) predicted: 0, label: 8
8487) predicted: 8, label: 5
8489) predicted: 8, label: 3
8492) predicted: 3, label: 2
8495) predicted: 3, label: 2
8497) predicted: 1, label: 7
8498) predicted: 3, label: 2
8500) predicted: 9, label: 4
8502) predicted: 3, label: 5
8503) predicted: 8, label: 9
8504) predicted: 8, label: 9
8507) predicted: 8, label: 5
8508) predicted: 0, label: 3
8511) predicted: 9, label: 4
8519) predicted: 3, label: 7
8520) predicted: 9, label: 4
8521) predicted: 1, label: 2
8523) predicted: 3, label: 9
8525) predicted: 1, label: 7
8527) predicted: 3, label: 4
8529) predicted: 0, label: 4
8530) predicted: 3, label: 8
8531) predicted: 3, label: 5
8532) predicted: 3, label: 2
8534) predicted: 8, label: 9
8539) predicted: 0, label: 5
8541) predicted: 3, label: 7
8542) predicted: 3, label: 6
8544) predicted: 0, label: 2
8550) predicted: 3, label: 2
8552) predicted: 9, label: 4
8553) predicted: 0, label: 5
8560) predicted: 0, label: 2
8562) predicted: 9, label: 4
8563) predicted: 0, label: 5
8565) predicted: 1, label: 7
8569) predicted: 3, label: 2
8570) predicted: 0, label: 3
8571) predicted: 0, label: 5
8573) predicted: 3, label: 7
8577) predicted: 9, label: 4
8578) predicted: 0, label: 5
8579) predicted: 0, label: 6
8582) predicted: 9, label: 4
8583) predicted: 9, label: 4
8584) predicted: 0, label: 2
8589) predicted: 9, label: 4
8592) predicted: 0, label: 2
8594) predicted: 3, label: 2
8601) predicted: 0, label: 5
8602) predicted: 0, label: 2
8603) predicted: 0, label: 3
8607) predicted: 0, label: 3
8610) predicted: 9, label: 4
8612) predicted: 8, label: 2
8613) predicted: 9, label: 4
8615) predicted: 3, label: 2
8616) predicted: 9, label: 4
8624) predicted: 0, label: 3
8625) predicted: 0, label: 2
8626) predicted: 9, label: 4
8630) predicted: 0, label: 5
8632) predicted: 0, label: 5
8635) predicted: 3, label: 8
8637) predicted: 0, label: 6
8639) predicted: 3, label: 2
8642) predicted: 4, label: 9
8643) predicted: 0, label: 5
8645) predicted: 0, label: 5
8646) predicted: 0, label: 2
8648) predicted: 3, label: 2
8652) predicted: 0, label: 5
8653) predicted: 3, label: 5
8656) predicted: 3, label: 5
8665) predicted: 0, label: 5
8670) predicted: 4, label: 9
8673) predicted: 8, label: 2
8675) predicted: 9, label: 4
8676) predicted: 8, label: 5
8680) predicted: 7, label: 9
8683) predicted: 8, label: 2
8684) predicted: 8, label: 3
8685) predicted: 9, label: 4
8686) predicted: 8, label: 5
8690) predicted: 7, label: 9
8693) predicted: 0, label: 2
8695) predicted: 9, label: 4
8696) predicted: 8, label: 5
8700) predicted: 7, label: 9
8702) predicted: 8, label: 5
8704) predicted: 3, label: 2
8705) predicted: 7, label: 9
8707) predicted: 0, label: 2
8709) predicted: 9, label: 4
8710) predicted: 8, label: 5
8711) predicted: 8, label: 5
8712) predicted: 0, label: 2
8717) predicted: 8, label: 9
8721) predicted: 3, label: 2
8737) predicted: 8, label: 5
8741) predicted: 8, label: 5
8743) predicted: 8, label: 4
8746) predicted: 0, label: 2
8747) predicted: 8, label: 5
8750) predicted: 7, label: 9
8751) predicted: 7, label: 9
8755) predicted: 9, label: 4
8761) predicted: 8, label: 5
8762) predicted: 7, label: 9
8773) predicted: 9, label: 4
8774) predicted: 8, label: 5
8778) predicted: 3, label: 8
8782) predicted: 7, label: 9
8783) predicted: 8, label: 5
8785) predicted: 0, label: 3
8788) predicted: 3, label: 5
8793) predicted: 0, label: 2
8794) predicted: 3, label: 2
8797) predicted: 9, label: 4
8800) predicted: 0, label: 2
8802) predicted: 0, label: 4
8803) predicted: 8, label: 5
8806) predicted: 1, label: 8
8807) predicted: 8, label: 9
8810) predicted: 3, label: 2
8813) predicted: 8, label: 5
8816) predicted: 1, label: 8
8817) predicted: 8, label: 9
8820) predicted: 0, label: 2
8822) predicted: 0, label: 4
8823) predicted: 6, label: 5
8827) predicted: 8, label: 9
8829) predicted: 9, label: 4
8830) predicted: 0, label: 2
8832) predicted: 9, label: 4
8834) predicted: 8, label: 5
8835) predicted: 8, label: 5
8836) predicted: 9, label: 4
8838) predicted: 0, label: 2
8841) predicted: 7, label: 9
8843) predicted: 0, label: 8
8844) predicted: 0, label: 2
8846) predicted: 7, label: 9
8847) predicted: 8, label: 5
8853) predicted: 8, label: 5
8855) predicted: 8, label: 5
8857) predicted: 1, label: 8
8863) predicted: 8, label: 5
8866) predicted: 1, label: 8
8867) predicted: 0, label: 3
8870) predicted: 0, label: 2
8872) predicted: 1, label: 8
8877) predicted: 1, label: 8
8878) predicted: 8, label: 5
8879) predicted: 8, label: 4
8880) predicted: 8, label: 2
8886) predicted: 8, label: 4
8889) predicted: 0, label: 2
8890) predicted: 0, label: 6
8893) predicted: 7, label: 9
8897) predicted: 8, label: 9
8898) predicted: 8, label: 4
8899) predicted: 7, label: 9
8900) predicted: 7, label: 9
8902) predicted: 8, label: 2
8904) predicted: 3, label: 7
8906) predicted: 8, label: 9
8907) predicted: 0, label: 2
8908) predicted: 0, label: 2
8909) predicted: 8, label: 5
8912) predicted: 1, label: 8
8915) predicted: 0, label: 2
8917) predicted: 8, label: 4
8920) predicted: 7, label: 9
8923) predicted: 0, label: 2
8925) predicted: 8, label: 4
8926) predicted: 3, label: 7
8928) predicted: 0, label: 9
8931) predicted: 0, label: 7
8933) predicted: 8, label: 9
8936) predicted: 0, label: 2
8940) predicted: 8, label: 5
8941) predicted: 8, label: 4
8943) predicted: 0, label: 2
8945) predicted: 8, label: 4
8947) predicted: 8, label: 4
8948) predicted: 1, label: 5
8949) predicted: 8, label: 9
8950) predicted: 0, label: 2
8953) predicted: 8, label: 9
8954) predicted: 8, label: 4
8955) predicted: 8, label: 9
8956) predicted: 8, label: 7
8957) predicted: 0, label: 3
8959) predicted: 3, label: 7
8960) predicted: 8, label: 4
8961) predicted: 8, label: 4
8962) predicted: 8, label: 9
8964) predicted: 1, label: 5
8966) predicted: 0, label: 2
8969) predicted: 0, label: 2
8970) predicted: 8, label: 3
8972) predicted: 0, label: 3
8973) predicted: 0, label: 2
8974) predicted: 0, label: 7
8975) predicted: 0, label: 3
8977) predicted: 8, label: 9
8981) predicted: 0, label: 3
8982) predicted: 8, label: 5
8984) predicted: 3, label: 7
8987) predicted: 8, label: 5
8989) predicted: 8, label: 4
8993) predicted: 8, label: 4
8994) predicted: 8, label: 9
8998) predicted: 8, label: 9
9000) predicted: 3, label: 7
9001) predicted: 0, label: 6
9006) predicted: 3, label: 2
9007) predicted: 8, label: 3
9008) predicted: 0, label: 4
9009) predicted: 8, label: 7
9010) predicted: 0, label: 2
9012) predicted: 8, label: 4
9013) predicted: 6, label: 5
9014) predicted: 0, label: 6
9015) predicted: 8, label: 7
9017) predicted: 0, label: 1
9018) predicted: 3, label: 2
9019) predicted: 8, label: 7
9022) predicted: 0, label: 3
9023) predicted: 0, label: 9
9024) predicted: 0, label: 7
9026) predicted: 0, label: 9
9027) predicted: 8, label: 3
9028) predicted: 8, label: 9
9029) predicted: 0, label: 6
9032) predicted: 0, label: 2
9034) predicted: 9, label: 4
9035) predicted: 6, label: 5
9036) predicted: 8, label: 7
9043) predicted: 3, label: 2
9045) predicted: 4, label: 7
9046) predicted: 0, label: 2
9056) predicted: 8, label: 3
9057) predicted: 8, label: 9
9062) predicted: 3, label: 2
9064) predicted: 9, label: 4
9065) predicted: 8, label: 5
9068) predicted: 3, label: 8
9072) predicted: 3, label: 2
9074) predicted: 9, label: 4
9075) predicted: 3, label: 5
9079) predicted: 3, label: 9
9082) predicted: 1, label: 2
9084) predicted: 9, label: 4
9085) predicted: 0, label: 5
9088) predicted: 3, label: 8
9089) predicted: 3, label: 9
9094) predicted: 3, label: 9
9097) predicted: 8, label: 2
9098) predicted: 9, label: 4
9099) predicted: 9, label: 4
9102) predicted: 9, label: 4
9103) predicted: 8, label: 4
9104) predicted: 9, label: 4
9107) predicted: 3, label: 8
9108) predicted: 0, label: 7
9109) predicted: 3, label: 5
9110) predicted: 3, label: 8
9111) predicted: 3, label: 2
9113) predicted: 3, label: 7
9114) predicted: 8, label: 5
9117) predicted: 3, label: 5
9118) predicted: 3, label: 2
9119) predicted: 3, label: 5
9123) predicted: 0, label: 2
9128) predicted: 9, label: 4
9129) predicted: 3, label: 2
9131) predicted: 3, label: 2
9132) predicted: 8, label: 5
9133) predicted: 8, label: 5
9135) predicted: 3, label: 2
9136) predicted: 9, label: 8
9139) predicted: 3, label: 8
9141) predicted: 0, label: 7
9145) predicted: 8, label: 2
9150) predicted: 3, label: 8
9151) predicted: 3, label: 7
9152) predicted: 9, label: 4
9153) predicted: 1, label: 9
9154) predicted: 3, label: 2
9159) predicted: 3, label: 5
9160) predicted: 8, label: 5
9161) predicted: 3, label: 8
9166) predicted: 3, label: 7
9168) predicted: 1, label: 2
9170) predicted: 8, label: 9
9172) predicted: 3, label: 7
9176) predicted: 3, label: 5
9181) predicted: 0, label: 2
9183) predicted: 6, label: 4
9184) predicted: 8, label: 5
9186) predicted: 8, label: 7
9188) predicted: 8, label: 9
9191) predicted: 3, label: 2
9192) predicted: 0, label: 3
9193) predicted: 0, label: 4
9194) predicted: 1, label: 5
9196) predicted: 3, label: 7
9198) predicted: 8, label: 9
9201) predicted: 0, label: 2
9202) predicted: 8, label: 3
9203) predicted: 0, label: 4
9204) predicted: 3, label: 7
9205) predicted: 0, label: 8
9206) predicted: 8, label: 9
9208) predicted: 1, label: 4
9209) predicted: 8, label: 2
9211) predicted: 1, label: 4
9212) predicted: 0, label: 7
9214) predicted: 8, label: 9
9215) predicted: 3, label: 2
9216) predicted: 8, label: 9
9217) predicted: 0, label: 3
9218) predicted: 8, label: 9
9219) predicted: 0, label: 3
9224) predicted: 8, label: 4
9225) predicted: 8, label: 2
9227) predicted: 0, label: 3
9228) predicted: 1, label: 5
9229) predicted: 8, label: 3
9232) predicted: 8, label: 4
9234) predicted: 8, label: 5
9235) predicted: 0, label: 3
9238) predicted: 0, label: 3
9240) predicted: 0, label: 6
9242) predicted: 3, label: 7
9245) predicted: 8, label: 9
9246) predicted: 3, label: 2
9247) predicted: 0, label: 6
9248) predicted: 8, label: 7
9250) predicted: 8, label: 9
9252) predicted: 8, label: 9
9253) predicted: 1, label: 4
9254) predicted: 8, label: 9
9255) predicted: 8, label: 9
9256) predicted: 8, label: 6
9257) predicted: 8, label: 7
9259) predicted: 0, label: 2
9260) predicted: 8, label: 5
9262) predicted: 3, label: 7
9266) predicted: 8, label: 2
9267) predicted: 0, label: 4
9268) predicted: 8, label: 5
9277) predicted: 8, label: 5
9280) predicted: 3, label: 8
9283) predicted: 1, label: 3
9284) predicted: 9, label: 4
9287) predicted: 7, label: 9
9289) predicted: 8, label: 5
9290) predicted: 8, label: 5
9298) predicted: 8, label: 5
9303) predicted: 8, label: 2
9304) predicted: 8, label: 2
9309) predicted: 6, label: 2
9315) predicted: 8, label: 5
9316) predicted: 3, label: 8
9318) predicted: 8, label: 2
9320) predicted: 9, label: 4
9329) predicted: 3, label: 5
9331) predicted: 3, label: 5
9333) predicted: 9, label: 4
9337) predicted: 3, label: 5
9338) predicted: 8, label: 5
9341) predicted: 8, label: 2
9344) predicted: 9, label: 4
9346) predicted: 8, label: 2
9347) predicted: 9, label: 4
9349) predicted: 8, label: 5
9350) predicted: 9, label: 4
9351) predicted: 8, label: 2
9353) predicted: 9, label: 4
9357) predicted: 7, label: 9
9359) predicted: 0, label: 2
9360) predicted: 8, label: 5
9369) predicted: 3, label: 2
9372) predicted: 0, label: 5
9379) predicted: 0, label: 2
9381) predicted: 9, label: 4
9382) predicted: 3, label: 5
9389) predicted: 0, label: 2
9391) predicted: 8, label: 5
9398) predicted: 3, label: 5
9399) predicted: 3, label: 7
9400) predicted: 3, label: 5
9404) predicted: 3, label: 9
9406) predicted: 9, label: 4
9408) predicted: 3, label: 9
9413) predicted: 1, label: 7
9416) predicted: 3, label: 9
9417) predicted: 0, label: 2
9421) predicted: 0, label: 2
9422) predicted: 3, label: 5
9423) predicted: 8, label: 9
9427) predicted: 0, label: 5
9428) predicted: 8, label: 5
9442) predicted: 3, label: 2
9446) predicted: 3, label: 2
9447) predicted: 9, label: 7
9456) predicted: 3, label: 2
9463) predicted: 9, label: 7
9465) predicted: 3, label: 5
9468) predicted: 8, label: 3
9469) predicted: 3, label: 7
9470) predicted: 0, label: 2
9471) predicted: 0, label: 4
9473) predicted: 9, label: 4
9475) predicted: 0, label: 6
9476) predicted: 0, label: 2
9477) predicted: 0, label: 2
9478) predicted: 3, label: 5
9479) predicted: 8, label: 3
9480) predicted: 0, label: 2
9481) predicted: 8, label: 5
9482) predicted: 3, label: 5
9483) predicted: 7, label: 9
9487) predicted: 0, label: 2
9490) predicted: 1, label: 2
9493) predicted: 8, label: 5
9494) predicted: 0, label: 6
9495) predicted: 3, label: 7
9497) predicted: 7, label: 9
9500) predicted: 3, label: 2
9503) predicted: 8, label: 5
9504) predicted: 0, label: 6
9505) predicted: 3, label: 7
9507) predicted: 7, label: 9
9510) predicted: 0, label: 2
9513) predicted: 6, label: 5
9517) predicted: 8, label: 9
9521) predicted: 8, label: 2
9523) predicted: 8, label: 5
9526) predicted: 6, label: 4
9530) predicted: 1, label: 9
9532) predicted: 0, label: 6
9533) predicted: 8, label: 5
9535) predicted: 0, label: 2
9536) predicted: 7, label: 3
9537) predicted: 8, label: 4
9538) predicted: 7, label: 4
9539) predicted: 1, label: 9
9541) predicted: 8, label: 4
9544) predicted: 8, label: 9
9545) predicted: 8, label: 5
9546) predicted: 9, label: 7
9547) predicted: 3, label: 2
9551) predicted: 8, label: 4
9552) predicted: 8, label: 0
9553) predicted: 1, label: 9
9554) predicted: 1, label: 9
9559) predicted: 7, label: 3
9560) predicted: 1, label: 7
9562) predicted: 1, label: 9
9565) predicted: 0, label: 4
9569) predicted: 3, label: 2
9577) predicted: 3, label: 2
9578) predicted: 0, label: 2
9580) predicted: 3, label: 9
9583) predicted: 8, label: 5
9584) predicted: 8, label: 5
9588) predicted: 8, label: 5
9590) predicted: 8, label: 5
9592) predicted: 8, label: 4
9595) predicted: 3, label: 2
9596) predicted: 3, label: 8
9597) predicted: 0, label: 2
9600) predicted: 6, label: 5
9603) predicted: 8, label: 2
9605) predicted: 6, label: 4
9606) predicted: 1, label: 5
9607) predicted: 1, label: 6
9608) predicted: 0, label: 7
9610) predicted: 8, label: 9
9613) predicted: 1, label: 2
9614) predicted: 0, label: 3
9615) predicted: 0, label: 4
9616) predicted: 8, label: 5
9617) predicted: 0, label: 6
9618) predicted: 0, label: 7
9623) predicted: 8, label: 2
9624) predicted: 8, label: 3
9625) predicted: 9, label: 4
9626) predicted: 1, label: 5
9628) predicted: 0, label: 7
9632) predicted: 1, label: 6
9635) predicted: 8, label: 2
9637) predicted: 3, label: 7
9638) predicted: 7, label: 9
9642) predicted: 0, label: 9
9646) predicted: 8, label: 4
9650) predicted: 0, label: 7
9651) predicted: 1, label: 5
9652) predicted: 0, label: 7
9655) predicted: 1, label: 3
9656) predicted: 8, label: 3
9659) predicted: 8, label: 9
9660) predicted: 0, label: 7
9662) predicted: 8, label: 3
9664) predicted: 0, label: 2
9669) predicted: 8, label: 4
9670) predicted: 8, label: 3
9671) predicted: 1, label: 5
9672) predicted: 8, label: 4
9675) predicted: 8, label: 5
9678) predicted: 0, label: 6
9679) predicted: 1, label: 6
9683) predicted: 8, label: 4
9684) predicted: 0, label: 7
9685) predicted: 1, label: 5
9686) predicted: 8, label: 2
9690) predicted: 3, label: 7
9692) predicted: 7, label: 9
9693) predicted: 1, label: 6
9696) predicted: 1, label: 2
9697) predicted: 8, label: 3
9698) predicted: 3, label: 6
9700) predicted: 8, label: 2
9702) predicted: 8, label: 5
9703) predicted: 8, label: 2
9706) predicted: 0, label: 2
9708) predicted: 8, label: 4
9709) predicted: 1, label: 5
9710) predicted: 0, label: 6
9711) predicted: 8, label: 7
9712) predicted: 1, label: 8
9713) predicted: 8, label: 9
9716) predicted: 0, label: 2
9718) predicted: 6, label: 4
9719) predicted: 0, label: 5
9720) predicted: 0, label: 6
9721) predicted: 8, label: 7
9722) predicted: 1, label: 8
9723) predicted: 8, label: 9
9726) predicted: 0, label: 2
9728) predicted: 8, label: 4
9729) predicted: 0, label: 5
9730) predicted: 0, label: 6
9731) predicted: 8, label: 7
9733) predicted: 8, label: 9
9734) predicted: 8, label: 7
9735) predicted: 1, label: 4
9736) predicted: 0, label: 6
9738) predicted: 8, label: 4
9740) predicted: 8, label: 9
9741) predicted: 8, label: 9
9742) predicted: 0, label: 3
9743) predicted: 8, label: 7
9744) predicted: 1, label: 8
9745) predicted: 8, label: 4
9746) predicted: 0, label: 7
9747) predicted: 9, label: 5
9748) predicted: 6, label: 8
9749) predicted: 0, label: 5
9750) predicted: 8, label: 3
9751) predicted: 0, label: 2
9752) predicted: 0, label: 2
9754) predicted: 1, label: 5
9756) predicted: 0, label: 6
9758) predicted: 0, label: 3
9759) predicted: 1, label: 8
9762) predicted: 8, label: 3
9764) predicted: 1, label: 4
9765) predicted: 9, label: 7
9766) predicted: 8, label: 4
9767) predicted: 8, label: 9
9768) predicted: 0, label: 2
9769) predicted: 8, label: 9
9770) predicted: 0, label: 5
9771) predicted: 8, label: 7
9773) predicted: 8, label: 7
9775) predicted: 0, label: 6
9777) predicted: 8, label: 5
9778) predicted: 0, label: 6
9779) predicted: 0, label: 2
9780) predicted: 1, label: 8
9781) predicted: 8, label: 7
9782) predicted: 8, label: 6
9783) predicted: 8, label: 4
9784) predicted: 1, label: 9
9785) predicted: 8, label: 9
9786) predicted: 0, label: 5
9788) predicted: 3, label: 7
9789) predicted: 8, label: 4
9792) predicted: 1, label: 4
9793) predicted: 8, label: 6
9794) predicted: 0, label: 6
9798) predicted: 0, label: 2
9803) predicted: 8, label: 2
9805) predicted: 8, label: 4
9808) predicted: 7, label: 9
9811) predicted: 8, label: 2
9813) predicted: 9, label: 4
9814) predicted: 1, label: 5
9817) predicted: 1, label: 8
9820) predicted: 8, label: 2
9821) predicted: 0, label: 3
